,amount,buy_or_sell,date,liquidity_curve_susd,liquidity_curvefi,liquidity_kyber,liquidity_mstable,liquidity_oasis,liquidity_uniswap,liquidity_uniswap_v2,liquidity_zero_x,price,time
3058,50000,buy,2020-08-13,84.0,12.0,,,,,,4.0,1.021194572088653,12:40:00.036992
3059,100000,buy,2020-08-13,80.0,18.0,,,,,,2.0,1.0213040998988492,12:40:01.655232
3060,200000,buy,2020-08-13,78.0,21.0,,,,,,1.0,1.0214847319312297,12:40:03.274994
3061,500000,buy,2020-08-13,77.0,22.0,,,,,,1.0,1.0220150830555286,12:40:04.110569
3062,1000000,buy,2020-08-13,77.0,22.0,,,,,,1.0,1.0229178819606073,12:40:05.381112
3063,1500000,buy,2020-08-13,76.0,22.0,,,,,,2.0,1.0238660170375515,12:40:06.231103
3064,10000,sell,2020-08-13,25.0,75.0,,,,,,,1.0203632447797668,12:40:07.070443
3065,25000,sell,2020-08-13,56.0,44.0,,,,,,,1.020323554634205,12:40:07.931953
3066,50000,sell,2020-08-13,66.0,34.0,,,,,,,1.020277050429536,12:40:09.514880
3067,100000,sell,2020-08-13,71.0,29.0,,,,,,,1.0201917870690735,12:40:10.825565
3068,200000,sell,2020-08-13,74.0,26.0,,,,,,,1.0200266038276526,12:40:12.106007
3069,500000,sell,2020-08-13,74.0,25.0,,,,,,1.0,1.0195496489997016,12:40:14.126054
3070,1000000,sell,2020-08-13,72.0,24.0,,,,,,4.0,1.0188234906088314,12:40:15.779998
3071,1500000,sell,2020-08-13,73.0,24.0,,,,,,3.0,1.0181267447414883,12:40:17.064370
3072,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.0205854219369508,12:41:18.065083
3073,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.020708313095613,12:41:18.748972
3074,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.0207912684324225,12:41:20.052120
3075,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.020912042502158,12:41:21.421795
3076,200000,buy,2020-08-13,90.0,9.0,,,,,,1.0,1.0211188537592997,12:41:22.744960
3077,500000,buy,2020-08-13,82.0,17.0,,,,,,1.0,1.0216572713399934,12:41:24.026261
3078,1000000,buy,2020-08-13,79.0,20.0,,,,,,1.0,1.0225442438355694,12:41:24.798876
3079,1500000,buy,2020-08-13,77.0,21.0,,,,,,2.0,1.0234763340205681,12:41:25.583906
3080,10000,sell,2020-08-13,,100.0,,,,,,,1.020357351356489,12:41:26.346374
3081,25000,sell,2020-08-13,,100.0,,,,,,,1.0202514862118273,12:41:27.603090
3082,50000,sell,2020-08-13,20.0,80.0,,,,,,,1.020094907410744,12:41:29.152795
3083,100000,sell,2020-08-13,48.0,52.0,,,,,,,1.0199406036476115,12:41:29.939357
3084,200000,sell,2020-08-13,62.0,38.0,,,,,,,1.0197435366637055,12:41:30.775481
3085,500000,sell,2020-08-13,70.0,29.0,,,,,,1.0,1.0192557577446757,12:41:32.055640
3086,1000000,sell,2020-08-13,70.0,26.0,,,,,,4.0,1.0185332901616797,12:41:32.669106
3087,1500000,sell,2020-08-13,72.0,25.0,,,,,,3.0,1.017850116564274,12:41:33.429737
3088,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.0205837843893113,12:42:34.201686
3089,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.0207064266637784,12:42:35.616058
3090,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.0207892947712152,12:42:36.396164
3091,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.0209100171727312,12:42:37.709113
3092,200000,buy,2020-08-13,90.0,9.0,,,,,,1.0,1.0211169775621673,12:42:39.022234
3093,500000,buy,2020-08-13,82.0,17.0,,,,,,1.0,1.0216555192020962,12:42:39.984931
3094,1000000,buy,2020-08-13,79.0,20.0,,,,,,1.0,1.0225424828505716,12:42:40.771549
3095,1500000,buy,2020-08-13,77.0,21.0,,,,,,2.0,1.0234745427338099,12:42:41.525510
3096,10000,sell,2020-08-13,,95.0,,,,5.0,,,1.0204413580168545,12:42:42.269782
3097,25000,sell,2020-08-13,,98.0,,,,2.0,,,1.020289299424963,12:42:43.149758
3098,50000,sell,2020-08-13,19.0,80.0,,,,1.0,,,1.0201155440207395,12:42:44.754984
3099,100000,sell,2020-08-13,47.0,52.0,,,,1.0,,,1.019944477072659,12:42:46.142795
3100,200000,sell,2020-08-13,62.0,38.0,,,,,,,1.019742285726652,12:42:47.433481
3101,500000,sell,2020-08-13,70.0,29.0,,,,,,1.0,1.019254378103413,12:42:48.144752
3102,1000000,sell,2020-08-13,70.0,26.0,,,,,,4.0,1.0185319577497018,12:42:49.492130
3103,1500000,sell,2020-08-13,72.0,25.0,,,,,,3.0,1.017848794468627,12:42:50.382136
3104,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.0205188866369526,12:43:51.339610
3105,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.0206316447559303,12:43:52.742161
3106,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.020711017965965,12:43:54.078732
3107,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.0208296149641787,12:43:54.843487
3108,200000,buy,2020-08-13,93.0,6.0,,,,,,1.0,1.0210412494619199,12:43:56.107082
3109,500000,buy,2020-08-13,83.0,16.0,,,,,,1.0,1.021585500196346,12:43:57.398669
3110,1000000,buy,2020-08-13,79.0,20.0,,,,,,1.0,1.022471662075957,12:43:58.130434
3111,1500000,buy,2020-08-13,78.0,20.0,,,,,,2.0,1.023401417254252,12:43:59.400028
3112,10000,sell,2020-08-13,,95.0,,,,5.0,,,1.0204413597379305,12:44:00.175781
3113,25000,sell,2020-08-13,,98.0,,,,2.0,,,1.0202893011981065,12:44:01.605322
3114,50000,sell,2020-08-13,10.0,89.0,,,,1.0,,,1.0201039977903414,12:44:02.923899
3115,100000,sell,2020-08-13,43.0,56.0,,,,1.0,,,1.019908288047263,12:44:04.257472
3116,200000,sell,2020-08-13,60.0,40.0,,,,,,,1.0196936401051004,12:44:05.245156
3117,500000,sell,2020-08-13,67.0,30.0,,,,,,3.0,1.0192010880581897,12:44:06.016909
3118,1000000,sell,2020-08-13,70.0,26.0,,,,,,4.0,1.0184798827221737,12:44:06.801658
3119,1500000,sell,2020-08-13,71.0,26.0,,,,,,3.0,1.0177980115882364,12:44:08.108239
3120,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.0205174545173343,12:45:09.111466
3121,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.020629995074504,12:45:10.128353
3122,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.0207092921396488,12:45:10.955957
3123,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.0208278442494834,12:45:11.830401
3124,200000,buy,2020-08-13,93.0,6.0,,,,,,1.0,1.021039554115931,12:45:13.274571
3125,500000,buy,2020-08-13,83.0,16.0,,,,,,1.0,1.0215839515063954,12:45:14.655471
3126,1000000,buy,2020-08-13,79.0,20.0,,,,,,1.0,1.022470129699253,12:45:15.433090
3127,1500000,buy,2020-08-13,77.0,20.0,,,,,1.0,2.0,1.0233949252320567,12:45:16.841316
3128,10000,sell,2020-08-13,,95.0,,,,5.0,,,1.0204465998930463,12:45:17.606179
3129,25000,sell,2020-08-13,,98.0,,,,2.0,,,1.020291398703887,12:45:18.986296
3130,50000,sell,2020-08-13,10.0,89.0,,,,1.0,,,1.020104868722345,12:45:19.779142
3131,100000,sell,2020-08-13,43.0,56.0,,,,1.0,,,1.0199085696377617,12:45:20.672583
3132,200000,sell,2020-08-13,60.0,40.0,,,,,,,1.0196925816055766,12:45:21.962174
3133,500000,sell,2020-08-13,67.0,30.0,,,,,,3.0,1.0191999316471196,12:45:22.578147
3134,1000000,sell,2020-08-13,70.0,26.0,,,,,,4.0,1.0184787182897357,12:45:23.232804
3135,1500000,sell,2020-08-13,71.0,26.0,,,,,,3.0,1.017796872584262,12:45:24.616809
3136,10000,buy,2020-08-13,64.0,,,,,,16.0,20.0,1.0204469965525351,12:46:26.099738
3137,25000,buy,2020-08-13,85.0,,,,,,7.0,8.0,1.0205980556700047,12:46:26.852050
3138,50000,buy,2020-08-13,92.0,,,,,,4.0,4.0,1.0206899100319469,12:46:28.112249
3139,100000,buy,2020-08-13,96.0,,,,,,2.0,2.0,1.0208141871337257,12:46:29.321833
3140,200000,buy,2020-08-13,92.0,6.0,,,,,1.0,1.0,1.0210291756397434,12:46:30.657873
3141,500000,buy,2020-08-13,82.0,16.0,,,,,1.0,1.0,1.0215718109687617,12:46:31.455103
3142,1000000,buy,2020-08-13,79.0,19.0,,,,,1.0,1.0,1.0224522255251738,12:46:32.751233
3143,1500000,buy,2020-08-13,77.0,20.0,,,,,1.0,2.0,1.0233651825422394,12:46:33.588399
3144,10000,sell,2020-08-13,,100.0,,,,,,,1.0203573563897197,12:46:34.422429
3145,25000,sell,2020-08-13,,100.0,,,,,,,1.0202514914140448,12:46:35.256755
3146,50000,sell,2020-08-13,10.0,90.0,,,,,,,1.0200822090307478,12:46:36.595610
3147,100000,sell,2020-08-13,43.0,57.0,,,,,,,1.0199022746988282,12:46:37.973822
3148,200000,sell,2020-08-13,60.0,40.0,,,,,,,1.0196928856234488,12:46:39.066986
3149,500000,sell,2020-08-13,67.0,30.0,,,,,,3.0,1.019200263500064,12:46:40.006450
3150,1000000,sell,2020-08-13,70.0,27.0,,,,,,3.0,1.018478060518777,12:46:40.729270
3151,1500000,sell,2020-08-13,72.0,26.0,,,,,,2.0,1.01779618910368,12:46:42.147584
3152,10000,buy,2020-08-13,90.0,,,,,,,10.0,1.0206480039292354,12:47:43.482330
3153,25000,buy,2020-08-13,96.0,,,,,,,4.0,1.0206852198415333,12:47:44.727872
3154,50000,buy,2020-08-13,98.0,,,,,,,2.0,1.020739417378574,12:47:46.017002
3155,100000,buy,2020-08-13,99.0,,,,,,,1.0,1.0208454410599075,12:47:47.156460
3156,200000,buy,2020-08-13,93.0,7.0,,,,,,,1.0210550415145518,12:47:47.765485
3157,500000,buy,2020-08-13,83.0,17.0,,,,,,,1.0215875938224988,12:47:48.727468
3158,1000000,buy,2020-08-13,79.0,20.0,,,,,,1.0,1.0224755129893548,12:47:49.440009
3159,1500000,buy,2020-08-13,78.0,20.0,,,,,,2.0,1.0233927526575612,12:47:50.828535
3160,10000,sell,2020-08-13,,100.0,,,,,,,1.0203573576052818,12:47:52.065249
3161,25000,sell,2020-08-13,,100.0,,,,,,,1.0202514926280435,12:47:52.840028
3162,50000,sell,2020-08-13,10.0,90.0,,,,,,,1.0200822414040902,12:47:53.519992
3163,100000,sell,2020-08-13,43.0,57.0,,,,,,,1.0199024095224658,12:47:54.302122
3164,200000,sell,2020-08-13,60.0,40.0,,,,,,,1.0196930722022892,12:47:55.606762
3165,500000,sell,2020-08-13,69.0,30.0,,,,,,1.0,1.0191999896648936,12:47:56.336587
3166,1000000,sell,2020-08-13,71.0,27.0,,,,,,2.0,1.0184595361706705,12:47:57.629988
3167,1500000,sell,2020-08-13,73.0,26.0,,,,,,1.0,1.0177702556340615,12:47:58.887369
3168,10000,buy,2020-08-13,90.0,,,,,,,10.0,1.02053680901572,12:48:59.914827
3169,25000,buy,2020-08-13,96.0,,,,,,,4.0,1.020644050131852,12:49:01.014467
3170,50000,buy,2020-08-13,98.0,,,,,,,2.0,1.0207215996948211,12:49:02.813891
3171,100000,buy,2020-08-13,99.0,,,,,,,1.0,1.0208393145850536,12:49:04.228440
3172,200000,buy,2020-08-13,91.0,8.0,,,,,,1.0,1.0210555680188722,12:49:05.700966
3173,500000,buy,2020-08-13,83.0,17.0,,,,,,,1.0215834225190445,12:49:06.782621
3174,1000000,buy,2020-08-13,79.0,20.0,,,,,,1.0,1.0224683127541654,12:49:08.234481
3175,1500000,buy,2020-08-13,77.0,21.0,,,,,,2.0,1.023385757510504,12:49:09.278149
3176,10000,sell,2020-08-13,,100.0,,,,,,,1.0203075664695793,12:49:10.739076
3177,25000,sell,2020-08-13,,100.0,,,,,,,1.020202082682321,12:49:11.499874
3178,50000,sell,2020-08-13,16.0,84.0,,,,,,,1.0200405848057728,12:49:13.033218
3179,100000,sell,2020-08-13,46.0,54.0,,,,,,,1.0198780440044204,12:49:14.482538
3180,200000,sell,2020-08-13,61.0,39.0,,,,,,,1.0196774061121572,12:49:15.702234
3181,500000,sell,2020-08-13,69.0,30.0,,,,,,1.0,1.0191897693822547,12:49:16.803539
3182,1000000,sell,2020-08-13,70.0,26.0,,,,,,4.0,1.0184688864267322,12:49:17.512138
3183,1500000,sell,2020-08-13,72.0,26.0,,,,,,2.0,1.0177875585528173,12:49:18.547222
3184,10000,buy,2020-08-13,90.0,,,,,,,10.0,1.0205277269494524,12:50:20.067012
3185,25000,buy,2020-08-13,96.0,,,,,,,4.0,1.0206343510003009,12:50:20.775908
3186,50000,buy,2020-08-13,98.0,,,,,,,2.0,1.0207116806637593,12:50:22.102111
3187,100000,buy,2020-08-13,99.0,,,,,,,1.0,1.0208292588067667,12:50:22.906005
3188,200000,buy,2020-08-13,91.0,8.0,,,,,,1.0,1.021046269771094,12:50:23.888535
3189,500000,buy,2020-08-13,83.0,17.0,,,,,,,1.02157479789843,12:50:24.886752
3190,1000000,buy,2020-08-13,79.0,20.0,,,,,,1.0,1.0224586514280127,12:50:25.681767
3191,1500000,buy,2020-08-13,77.0,21.0,,,,,,2.0,1.0233754774186452,12:50:26.518876
3192,10000,sell,2020-08-13,,100.0,,,,,,,1.0203075686820506,12:50:27.245847
3193,25000,sell,2020-08-13,,100.0,,,,,,,1.0202020848919375,12:50:28.607224
3194,50000,sell,2020-08-13,15.0,85.0,,,,,,,1.0200389963294243,12:50:29.950927
3195,100000,sell,2020-08-13,46.0,54.0,,,,,,,1.0198734238785314,12:50:31.221734
3196,200000,sell,2020-08-13,62.0,38.0,,,,,,,1.0196868346847738,12:50:31.987749
3197,500000,sell,2020-08-13,70.0,30.0,,,,,,,1.0191966642019672,12:50:32.751802
3198,1000000,sell,2020-08-13,72.0,27.0,,,,,,1.0,1.0184629634870452,12:50:33.989073
3199,1500000,sell,2020-08-13,73.0,26.0,,,,,,1.0,1.0177773404246724,12:50:35.301443
3200,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.020534984064316,12:51:36.200529
3201,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.020650189530783,12:51:36.894200
3202,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.0207304219416953,12:51:38.250106
3203,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.0208495301920608,12:51:39.065795
3204,200000,buy,2020-08-13,91.0,8.0,,,,,,1.0,1.0210580790839847,12:51:39.874829
3205,500000,buy,2020-08-13,82.0,17.0,,,,,,1.0,1.0215981427075476,12:51:41.255171
3206,1000000,buy,2020-08-13,79.0,20.0,,,,,,1.0,1.0224816410399191,12:51:42.699111
3207,1500000,buy,2020-08-13,77.0,21.0,,,,,,2.0,1.0234001912511912,12:51:43.441223
3208,10000,sell,2020-08-13,,100.0,,,,,,,1.020330759711202,12:51:44.729473
3209,25000,sell,2020-08-13,,100.0,,,,,,,1.0202251600176142,12:51:45.615933
3210,50000,sell,2020-08-13,16.0,84.0,,,,,,,1.0200623454393056,12:51:47.166640
3211,100000,sell,2020-08-13,46.0,54.0,,,,,,,1.019897497993417,12:51:47.892531
3212,200000,sell,2020-08-13,61.0,39.0,,,,,,,1.0196955921236734,12:51:49.179524
3213,500000,sell,2020-08-13,69.0,30.0,,,,,,1.0,1.0192079579003073,12:51:49.812438
3214,1000000,sell,2020-08-13,70.0,26.0,,,,,,4.0,1.0184960732919206,12:51:51.066848
3215,1500000,sell,2020-08-13,71.0,26.0,,,,,,3.0,1.0178113118295482,12:51:51.816560
3216,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.020534984064316,12:52:52.669200
3217,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.020650189530783,12:52:53.983310
3218,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.0207304219416953,12:52:55.007983
3219,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.0208495301920608,12:52:55.886130
3220,200000,buy,2020-08-13,91.0,8.0,,,,,,1.0,1.0210581298513337,12:52:57.309169
3221,500000,buy,2020-08-13,82.0,17.0,,,,,,1.0,1.0215981429290077,12:52:57.898067
3222,1000000,buy,2020-08-13,79.0,20.0,,,,,,1.0,1.0224816413024795,12:52:59.160115
3223,1500000,buy,2020-08-13,77.0,20.0,,,,,1.0,2.0,1.023399841644144,12:53:00.496183
3224,10000,sell,2020-08-13,,100.0,,,,,,,1.0203307610033243,12:53:01.498225
3225,25000,sell,2020-08-13,,100.0,,,,,,,1.0202251613078717,12:53:02.170059
3226,50000,sell,2020-08-13,15.0,85.0,,,,,,,1.0200613821854976,12:53:03.037525
3227,100000,sell,2020-08-13,46.0,54.0,,,,,,,1.019894575600358,12:53:04.308077
3228,200000,sell,2020-08-13,61.0,39.0,,,,,,,1.0196917466765612,12:53:05.271758
3229,500000,sell,2020-08-13,69.0,30.0,,,,,,1.0,1.0192037066114068,12:53:06.137932
3230,1000000,sell,2020-08-13,70.0,26.0,,,,,,4.0,1.0184919126306686,12:53:07.919720
3231,1500000,sell,2020-08-13,71.0,26.0,,,,,,3.0,1.0178072420263222,12:53:09.438132
3232,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.0205298688041244,12:54:10.337625
3233,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.020644297156091,12:54:11.665715
3234,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.0207242575817317,12:54:12.397802
3235,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.0208432054932233,12:54:13.807381
3236,200000,buy,2020-08-13,91.0,8.0,,,,,,1.0,1.0210522066557446,12:54:15.203268
3237,500000,buy,2020-08-13,82.0,17.0,,,,,,1.0,1.021592679900227,12:54:16.486036
3238,1000000,buy,2020-08-13,79.0,20.0,,,,,,1.0,1.022476167018508,12:54:17.363325
3239,1500000,buy,2020-08-13,78.0,20.0,,,,,,2.0,1.0233946273876606,12:54:18.183348
3240,10000,sell,2020-08-13,,100.0,,,,,,,1.0203307624447369,12:54:18.855343
3241,25000,sell,2020-08-13,,100.0,,,,,,,1.020225162747203,12:54:19.431485
3242,50000,sell,2020-08-13,15.0,85.0,,,,,,,1.0200613830067828,12:54:20.595335
3243,100000,sell,2020-08-13,46.0,54.0,,,,,,,1.0198945763353298,12:54:21.903849
3244,200000,sell,2020-08-13,61.0,39.0,,,,,,,1.0196917472060893,12:54:22.729986
3245,500000,sell,2020-08-13,69.0,30.0,,,,,,1.0,1.0192037070156659,12:54:23.610218
3246,1000000,sell,2020-08-13,70.0,26.0,,,,,,4.0,1.0184919132221457,12:54:24.853500
3247,1500000,sell,2020-08-13,71.0,26.0,,,,,,3.0,1.0178072426087401,12:54:25.529285
3248,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.0205298688041244,12:55:27.007023
3249,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.020644297156091,12:55:28.156795
3250,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.0207242575817317,12:55:29.085796
3251,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.0208432054932233,12:55:30.598999
3252,200000,buy,2020-08-13,91.0,8.0,,,,,,1.0,1.0210522067833196,12:55:31.921748
3253,500000,buy,2020-08-13,82.0,17.0,,,,,,1.0,1.0215926801728434,12:55:33.358861
3254,1000000,buy,2020-08-13,80.0,20.0,,,,,,,1.0224875584518898,12:55:34.659292
3255,1500000,buy,2020-08-13,79.0,21.0,,,,,,,1.0234369485861423,12:55:35.768205
3256,10000,sell,2020-08-13,,100.0,,,,,,,1.020330764035343,12:55:36.465928
3257,25000,sell,2020-08-13,,100.0,,,,,,,1.0202251643355122,12:55:37.494924
3258,50000,sell,2020-08-13,15.0,85.0,,,,,,,1.0200613843545332,12:55:38.754406
3259,100000,sell,2020-08-13,46.0,54.0,,,,,,,1.0198945769767602,12:55:39.991582
3260,200000,sell,2020-08-13,61.0,39.0,,,,,,,1.0196917476682232,12:55:41.414780
3261,500000,sell,2020-08-13,69.0,30.0,,,,,,1.0,1.0192037073684739,12:55:42.751878
3262,1000000,sell,2020-08-13,70.0,26.0,,,,,,4.0,1.0184919132787764,12:55:43.980696
3263,1500000,sell,2020-08-13,71.0,26.0,,,,,,3.0,1.0178072426645037,12:55:45.322166
3264,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.020559829482607,12:56:46.282846
3265,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.0206787947404867,12:56:47.704696
3266,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.0207603217141716,12:56:48.865908
3267,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.020880154868234,12:56:50.278029
3268,200000,buy,2020-08-13,90.0,9.0,,,,,,1.0,1.0210866766040267,12:56:51.658809
3269,500000,buy,2020-08-13,82.0,17.0,,,,,,1.0,1.0216243189585952,12:56:52.609995
3270,1000000,buy,2020-08-13,78.0,20.0,,,,,,2.0,1.0225038351025018,12:56:53.858926
3271,1500000,buy,2020-08-13,77.0,21.0,,,,,,2.0,1.0234206570172715,12:56:54.645044
3272,10000,sell,2020-08-13,,100.0,,,,,,,1.0203307675396767,12:56:55.955064
3273,25000,sell,2020-08-13,,100.0,,,,,,,1.0202251678347851,12:56:57.196162
3274,50000,sell,2020-08-13,19.0,81.0,,,,,,,1.0200677289054618,12:56:57.968275
3275,100000,sell,2020-08-13,48.0,52.0,,,,,,,1.019911975457177,12:56:58.773039
3276,200000,sell,2020-08-13,62.0,38.0,,,,,,,1.0197145324245065,12:57:00.051633
3277,500000,sell,2020-08-13,70.0,29.0,,,,,,1.0,1.019229035437291,12:57:00.829497
3278,1000000,sell,2020-08-13,71.0,26.0,,,,,,3.0,1.018506779551389,12:57:02.226713
3279,1500000,sell,2020-08-13,72.0,26.0,,,,,,2.0,1.017825095787662,12:57:03.113640
3280,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.020559829482607,12:58:03.951738
3281,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.0206787947404867,12:58:05.395190
3282,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.0207603217141716,12:58:06.191427
3283,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.020880154868234,12:58:07.562260
3284,200000,buy,2020-08-13,90.0,9.0,,,,,,1.0,1.021086676745373,12:58:08.291282
3285,500000,buy,2020-08-13,82.0,17.0,,,,,,1.0,1.0216243191418444,12:58:09.579217
3286,1000000,buy,2020-08-13,78.0,20.0,,,,,,2.0,1.0225038353046063,12:58:10.397183
3287,1500000,buy,2020-08-13,77.0,21.0,,,,,,2.0,1.0234206572306372,12:58:11.712761
3288,10000,sell,2020-08-13,,100.0,,,,,,,1.020330768534189,12:58:13.009344
3289,25000,sell,2020-08-13,,100.0,,,,,,,1.0202251688278592,12:58:14.244948
3290,50000,sell,2020-08-13,19.0,81.0,,,,,,,1.0200677297086305,12:58:15.350596
3291,100000,sell,2020-08-13,48.0,52.0,,,,,,,1.019911975972203,12:58:16.737150
3292,200000,sell,2020-08-13,62.0,38.0,,,,,,,1.0197145329689155,12:58:17.715837
3293,500000,sell,2020-08-13,70.0,29.0,,,,,,1.0,1.0192290358497633,12:58:19.061407
3294,1000000,sell,2020-08-13,70.0,26.0,,,,,,4.0,1.0185155589676889,12:58:19.754184
3295,1500000,sell,2020-08-13,72.0,25.0,,,,,,3.0,1.0178311400190756,12:58:20.912815
3296,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.0205557645884447,12:59:21.742123
3297,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.0206741159139423,12:59:23.130000
3298,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.0207554332452162,12:59:24.471311
3299,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.0208751521888002,12:59:25.173022
3300,200000,buy,2020-08-13,92.0,7.0,,,,,,1.0,1.0210851913603756,12:59:26.401396
3301,500000,buy,2020-08-13,82.0,17.0,,,,,,1.0,1.0216268763261946,12:59:27.257863
3302,1000000,buy,2020-08-13,78.0,20.0,,,,,,2.0,1.0225084856734132,12:59:28.652356
3303,1500000,buy,2020-08-13,78.0,20.0,,,,,,2.0,1.023425656514465,12:59:29.312547
3304,10000,sell,2020-08-13,,100.0,,,,,,,1.0203696501317663,12:59:30.606425
3305,25000,sell,2020-08-13,,100.0,,,,,,,1.0202637501468896,12:59:31.914959
3306,50000,sell,2020-08-13,14.0,86.0,,,,,,,1.0200987538447983,12:59:32.633171
3307,100000,sell,2020-08-13,45.0,55.0,,,,,,,1.0199299570302027,12:59:33.388966
3308,200000,sell,2020-08-13,61.0,39.0,,,,,,,1.0197259310837912,12:59:36.853689
3309,500000,sell,2020-08-13,69.0,30.0,,,,,,1.0,1.0192363012359777,12:59:37.574688
3310,1000000,sell,2020-08-13,71.0,26.0,,,,,,3.0,1.01850788032177,12:59:38.894943
3311,1500000,sell,2020-08-13,72.0,26.0,,,,,,2.0,1.0178271337174387,12:59:40.214573
3312,10000,buy,2020-08-13,80.0,,,,,,,20.0,1.0205564792471813,13:00:41.760662
3313,25000,buy,2020-08-13,92.0,,,,,,,8.0,1.020674939223663,13:00:42.381337
3314,50000,buy,2020-08-13,96.0,,,,,,,4.0,1.0207562946917759,13:00:43.162018
3315,100000,buy,2020-08-13,98.0,,,,,,,2.0,1.0208760363262805,13:00:44.978784
3316,200000,buy,2020-08-13,91.0,8.0,,,,,,1.0,1.0210857363109564,13:00:45.804285
3317,500000,buy,2020-08-13,82.0,17.0,,,,,,1.0,1.0216269254830586,13:00:46.928823
3318,1000000,buy,2020-08-13,78.0,20.0,,,,,,2.0,1.0225077531100557,13:00:48.377151
3319,1500000,buy,2020-08-13,78.0,20.0,,,,,,2.0,1.0234256008076308,13:00:49.713886
3320,10000,sell,2020-08-13,,100.0,,,,,,,1.0203658184530868,13:00:50.638568
3321,25000,sell,2020-08-13,,100.0,,,,,,,1.0202599376366142,13:00:51.957239
3322,50000,sell,2020-08-13,15.0,85.0,,,,,,,1.020095647929159,13:00:53.246249
3323,100000,sell,2020-08-13,46.0,54.0,,,,,,,1.0199282951091209,13:00:53.936944
3324,200000,sell,2020-08-13,61.0,39.0,,,,,,,1.0197250069893917,13:00:54.704087
3325,500000,sell,2020-08-13,69.0,30.0,,,,,,1.0,1.0192327872805569,13:00:55.637304
3326,1000000,sell,2020-08-13,71.0,26.0,,,,,,3.0,1.0185060442187677,13:00:57.030003
3327,1500000,sell,2020-08-13,72.0,26.0,,,,,,2.0,1.0178258214884475,13:00:57.986125
3328,10000,buy,2020-08-13,90.0,,,,,,,10.0,1.0206324035414984,13:01:59.393080
3329,25000,buy,2020-08-13,96.0,,,,,,,4.0,1.0206684933649666,13:02:00.668912
3330,50000,buy,2020-08-13,98.0,,,,,,,2.0,1.0207221953131036,13:02:01.849620
3331,100000,buy,2020-08-13,99.0,,,,,,,1.0,1.0208277425214236,13:02:03.306271
3332,200000,buy,2020-08-13,94.0,6.0,,,,,,,1.0210382958929167,13:02:04.089758
3333,500000,buy,2020-08-13,84.0,16.0,,,,,,,1.0215723698546568,13:02:05.472446
3334,1000000,buy,2020-08-13,79.0,19.0,,,,,,2.0,1.0224548119095636,13:02:06.467779
3335,1500000,buy,2020-08-13,78.0,20.0,,,,,,2.0,1.0233686304592051,13:02:07.103193
3336,10000,sell,2020-08-13,,97.0,,,,3.0,,,1.0203946216874353,13:02:08.039167
3337,25000,sell,2020-08-13,,99.0,,,,1.0,,,1.0202734239552707,13:02:08.935766
3338,50000,sell,2020-08-13,7.0,92.0,,,,1.0,,,1.0200959189254013,13:02:10.354908
3339,100000,sell,2020-08-13,42.0,58.0,,,,,,,1.0198999890919558,13:02:11.185258
